fid,pid,side,cc,opp_cc,name,position,ot_overall,ot_vs_weak,ot_vs_strong,ot_vs_medium,att_overall,matches_played,n_vs_weak,n_vs_strong,n_vs_medium,is_FW,is_MF,is_DF,is_GK,ot_x_FW,ot_x_DF,opp_gc_per_match,team_favoredness,ot_overall_weighted,ot_position_adjusted,own_team_capacity,opp_team_capacity,ot_overall_strength_adj,att_overall_strength_adj,shots_on_target_actual,y
f1359225,484012,home,CZE,RSA,Matej KOVAR,0,0.0,-1.0,-1.0,0.0,0.0,1.0777777777777777,0,0,1.0777777777777777,0,0,0,1,0,0,2.0,0.5,0.0,0.0,4.0,2.0,0.0,0.0,0,0
f1359225,486080,home,CZE,RSA,Robin HRANAC,1,0.0,-1.0,-1.0,0.0,0.0,1.0777777777777777,0,0,1.0777777777777777,0,0,1,0,0,0,2.0,0.5,0.0,0.0,4.0,2.0,0.0,0.0,0,0
f1359225,472908,home,CZE,RSA,Vladimir COUFAL,1,0.0,-1.0,-1.0,0.0,0.0,1.0777777777777777,0,0,1.0777777777777777,0,0,1,0,0,0,2.0,0.5,0.0,0.0,4.0,2.0,0.0,0.0,0,0
f1359225,441170,home,CZE,RSA,Ladislav KREJCI,1,0.928,-1.0,-1.0,0.928,0.928,1.0777777777777777,0,0,1.0777777777777777,0,0,1,0,0,0,2.0,0.5,0.464,0.371,4.0,2.0,0.928,0.928,0,0
f1359225,523097,home,CZE,RSA,Alexandr SOJKA,2,0.0,-1.0,-1.0,0.0,0.0,0.9333333333333333,0,0,0.9333333333333333,0,1,0,0,0,0,2.0,0.5,0.0,0.0,4.0,2.0,0.0,0.0,0,0
f1359225,401481,home,CZE,RSA,Patrik Schick,3,0.0,-1.0,-1.0,0.0,0.0,0.7,0,0,0.7,1,0,0,0,0,0,2.0,0.5,0.0,0.0,4.0,2.0,0.0,0.0,1,1
f1359225,395986,away,RSA,CZE,Ronwen WILLIAMS,0,0.0,-1.0,0.0,-1.0,0.0,1.0888888888888888,0,1.0888888888888888,0,0,0,0,1,0.0,0.0,2.0,-0.5,0.0,0.0,2.0,4.0,0.0,0.0,0,0
f1359225,395050,away,RSA,CZE,Aubrey MODIBA,1,1.184,-1.0,1.184,-1.0,1.184,0.8444444444444444,0,0.8444444444444444,0,0,0,1,0,0.0,1.184,2.0,-0.5,0.592,0.474,2.0,4.0,1.184,1.184,0,0
f1359225,504199,away,RSA,CZE,Mbekezeli MBOKAZI,1,0.918,-1.0,0.918,-1.0,0.918,1.0888888888888888,0,1.0888888888888888,0,0,0,1,0,0.0,0.918,2.0,-0.5,0.459,0.367,2.0,4.0,0.918,0.918,0,0
f1359225,463218,away,RSA,CZE,Khuliso MUDAU,1,0.0,-1.0,0.0,-1.0,0.0,1.0888888888888888,0,1.0888888888888888,0,0,0,1,0,0.0,0.0,2.0,-0.5,0.0,0.0,2.0,4.0,0.0,0.0,0,0
f1359225,506039,away,RSA,CZE,Ime OKON,1,0.0,-1.0,0.0,-1.0,0.0,1.0888888888888888,0,1.0888888888888888,0,0,0,1,0,0.0,0.0,2.0,-0.5,0.0,0.0,2.0,4.0,0.0,0.0,0,0
f1359225,403616,away,RSA,CZE,Teboho MOKOENA,2,0.0,-1.0,0.0,-1.0,0.0,1.0888888888888888,0,1.0888888888888888,0,0,1,0,0,0.0,0.0,2.0,-0.5,0.0,0.0,2.0,4.0,0.0,0.0,1,1
f1359225,463236,away,RSA,CZE,Jayden ADAMS,2,0.0,-1.0,0.0,-1.0,0.0,0.6777777777777778,0,0.6777777777777778,0,0,1,0,0,0.0,0.0,2.0,-0.5,0.0,0.0,2.0,4.0,0.0,0.0,0,0
f1359225,481242,away,RSA,CZE,Iqraam RAYNERS,3,0.0,-1.0,0.0,-1.0,0.0,0.8444444444444444,0,0.8444444444444444,0,1,0,0,0,0.0,0.0,2.0,-0.5,0.0,0.0,2.0,4.0,0.0,0.0,0,0
f1359228,448107,home,SUI,BIH,Gregor KOBEL,0,0.0,0.0,-1.0,-1.0,0.0,1.0888888888888888,1.0888888888888888,0,0,0,0,0,1,0,0,1.0,1.0,0.0,0.0,7.0,3.0,-1.0,0,0,0
f1359228,398509,home,SUI,BIH,Nico ELVEDI,1,0.0,0.0,-1.0,-1.0,1.837,1.0888888888888888,1.0888888888888888,0,0,0,0,1,0,0,0,1.0,1.0,0.0,0.0,7.0,3.0,-1.0,0,0,0
f1359228,405178,home,SUI,BIH,Manuel AKANJI,1,0.918,0.918,-1.0,-1.0,0.918,1.0888888888888888,1.0888888888888888,0,0,0,0,1,0,0,0,1.0,1.0,0.459,0.367,7.0,3.0,-1.0,0,0,0
f1359228,313559,home,SUI,BIH,Ricardo RODRIGUEZ,1,0.0,0.0,-1.0,-1.0,0.0,0.9888888888888889,0.9888888888888889,0,0,0,0,1,0,0,0,1.0,1.0,0.0,0.0,7.0,3.0,-1.0,0,0,0
f1359228,402021,home,SUI,BIH,Remo FREULER,2,0.0,0.0,-1.0,-1.0,0.0,0.9888888888888889,0.9888888888888889,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,7.0,3.0,-1.0,0,0,0
f1359228,311558,home,SUI,BIH,Granit XHAKA,2,0.0,0.0,-1.0,-1.0,1.837,1.0888888888888888,1.0888888888888888,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,7.0,3.0,-1.0,0,1,1
f1359228,433147,home,SUI,BIH,Michel AEBISCHER,2,1.385,1.385,-1.0,-1.0,1.385,0.7222222222222222,0.7222222222222222,0,0,0,1,0,0,0,0,1.0,1.0,0.693,1.246,7.0,3.0,-1.0,0,0,0
f1359228,393480,home,SUI,BIH,Breel EMBOLO,3,0.918,0.918,-1.0,-1.0,3.673,1.0888888888888888,1.0888888888888888,0,0,1,0,0,0,0,0,1.0,1.0,0.459,0.918,7.0,3.0,-1.0,0,0,0
f1359228,448114,home,SUI,BIH,Dan NDOYE,3,2.769,2.769,-1.0,-1.0,8.308,0.7222222222222222,0.7222222222222222,0,0,1,0,0,0,0,0,1.0,1.0,1.385,2.769,7.0,3.0,-1.0,0,2,1
f1359228,482978,away,BIH,SUI,Nikola VASILJ,0,0.0,-1.0,0.0,-1.0,0.0,1.0777777777777777,0,1.0777777777777777,0,0,0,0,1,0.0,0.0,1.0,-1.0,0.0,0.0,3.0,7.0,0.0,0.0,0,0
f1359228,484022,away,BIH,SUI,Tarik MUHAREMOVIC,1,0.0,-1.0,0.0,-1.0,0.928,1.0777777777777777,0,1.0777777777777777,0,0,0,1,0,0.0,0.0,1.0,-1.0,0.0,0.0,3.0,7.0,0.0,0.928,0,0
f1359228,376230,away,BIH,SUI,Sead KOLASINAC,1,0.0,-1.0,0.0,-1.0,0.0,0.9222222222222223,0,0.9222222222222223,0,0,0,1,0,0.0,0.0,1.0,-1.0,0.0,0.0,3.0,7.0,0.0,0.0,0,0
f1359228,482976,away,BIH,SUI,Amar DEDIC,1,0.0,-1.0,0.0,-1.0,0.0,1.0777777777777777,0,1.0777777777777777,0,0,0,1,0,0.0,0.0,1.0,-1.0,0.0,0.0,3.0,7.0,0.0,0.0,1,1
f1359228,489520,away,BIH,SUI,Nikola KATIC,1,0.0,-1.0,0.0,-1.0,0.0,1.0777777777777777,0,1.0777777777777777,0,0,0,1,0,0.0,0.0,1.0,-1.0,0.0,0.0,3.0,7.0,0.0,0.0,0,0
f1359228,483966,away,BIH,SUI,Benjamin TAHIROVIC,2,0.0,-1.0,0.0,-1.0,0.928,1.0777777777777777,0,1.0777777777777777,0,0,1,0,0,0.0,0.0,1.0,-1.0,0.0,0.0,3.0,7.0,0.0,0.928,0,0
f1359228,494640,away,BIH,SUI,Amar MEMIC,2,0.0,-1.0,0.0,-1.0,1.216,0.8222222222222222,0,0.8222222222222222,0,0,1,0,0,0.0,0.0,1.0,-1.0,0.0,0.0,3.0,7.0,0.0,1.216,1,1
f1359228,436743,away,BIH,SUI,Ermedin DEMIROVIC,3,0.928,-1.0,0.928,-1.0,0.928,1.0777777777777777,0,1.0777777777777777,0,1,0,0,0,0.928,0.0,1.0,-1.0,0.464,0.928,3.0,7.0,0.928,0.928,0,0
f1359185,331732,home,CAN,QAT,Maxime CREPEAU,0,0.0,-1.0,-1.0,0.0,0.0,1.0777777777777777,0,0,1.0777777777777777,0,0,0,1,0,0,1.0,1.75,0.0,0.0,4.0,3.0,0.0,0.0,0,0
f1359185,441252,home,CAN,QAT,Alistair JOHNSTON,1,0.0,-1.0,-1.0,0.0,0.928,1.0777777777777777,0,0,1.0777777777777777,0,0,1,0,0,0,1.0,1.75,0.0,0.0,4.0,3.0,0.0,0.928,1,1
f1359185,480322,home,CAN,QAT,Luc DE FOUGEROLLES,1,0.0,-1.0,-1.0,0.0,0.0,1.0777777777777777,0,0,1.0777777777777777,0,0,1,0,0,0,1.0,1.75,0.0,0.0,4.0,3.0,0.0,0.0,0,0
f1359185,371958,home,CAN,QAT,Derek CORNELIUS,1,0.0,-1.0,-1.0,0.0,0.928,1.0777777777777777,0,0,1.0777777777777777,0,0,1,0,0,0,1.0,1.75,0.0,0.0,4.0,3.0,0.0,0.928,0,0
f1359185,431696,home,CAN,QAT,Richie LARYEA,1,0.928,-1.0,-1.0,0.928,0.928,1.0777777777777777,0,0,1.0777777777777777,0,0,1,0,0,0,1.0,1.75,0.464,0.371,4.0,3.0,0.928,0.928,0,0
f1359185,433635,home,CAN,QAT,Stephen EUSTAQUIO,2,0.0,-1.0,-1.0,0.0,0.989,1.011111111111111,0,0,1.011111111111111,0,1,0,0,0,0,1.0,1.75,0.0,0.0,4.0,3.0,0.0,0.989,0,0
f1359185,441258,home,CAN,QAT,Ismael KONE,2,0.0,-1.0,-1.0,0.0,0.928,1.0777777777777777,0,0,1.0777777777777777,0,1,0,0,0,0,1.0,1.75,0.0,0.0,4.0,3.0,0.0,0.928,0,0
f1359185,441257,home,CAN,QAT,Jonathan DAVID,3,1.475,-1.0,-1.0,1.475,4.426,0.6777777777777778,0,0,0.6777777777777778,1,0,0,0,0,0,1.0,1.75,0.738,1.475,4.0,3.0,1.475,4.426,6,1
f1359185,430138,home,CAN,QAT,Tajon BUCHANAN,3,0.0,-1.0,-1.0,0.0,0.0,0.6777777777777778,0,0,0.6777777777777778,1,0,0,0,0,0,1.0,1.75,0.0,0.0,4.0,3.0,0.0,0.0,1,1
f1359185,419459,away,QAT,CAN,MAHMOUD ABUNADA,0,0.0,-1.0,0.0,-1.0,0.0,1.0888888888888888,0,1.0888888888888888,0,0,0,0,1,0.0,0.0,1.0,-1.75,0.0,0.0,3.0,4.0,0.0,0.0,0,0
f1359185,416051,away,QAT,CAN,PEDRO MIGUEL,1,0.0,-1.0,0.0,-1.0,0.0,1.0888888888888888,0,1.0888888888888888,0,0,0,1,0,0.0,0.0,1.0,-1.75,0.0,0.0,3.0,4.0,0.0,0.0,0,0
f1359185,512791,away,QAT,CAN,ISSA LAYE,1,0.0,-1.0,0.0,-1.0,0.918,1.0888888888888888,0,1.0888888888888888,0,0,0,1,0,0.0,0.0,1.0,-1.75,0.0,0.0,3.0,4.0,0.0,0.918,0,0
f1359185,419473,away,QAT,CAN,JASSEM GABER,1,0.0,-1.0,0.0,-1.0,0.0,0.6666666666666666,0,0.6666666666666666,0,0,0,1,0,0.0,0.0,1.0,-1.75,0.0,0.0,3.0,4.0,0.0,0.0,0,0
f1359185,510991,away,QAT,CAN,AYOUB ALOUI,1,0.0,-1.0,0.0,-1.0,0.0,0.6666666666666666,0,0.6666666666666666,0,0,0,1,0,0.0,0.0,1.0,-1.75,0.0,0.0,3.0,4.0,0.0,0.0,0,0
f1359185,419441,away,QAT,CAN,HOMAM AHMED,1,0.0,-1.0,0.0,-1.0,0.918,1.0888888888888888,0,1.0888888888888888,0,0,0,1,0,0.0,0.0,1.0,-1.75,0.0,0.0,3.0,4.0,0.0,0.918,0,0
f1359185,385067,away,QAT,CAN,BOUALEM KHOUKHI,1,0.0,-1.0,0.0,-1.0,0.0,1.0888888888888888,0,1.0888888888888888,0,0,0,1,0,0.0,0.0,1.0,-1.75,0.0,0.0,3.0,4.0,0.0,0.0,0,0
f1359185,386348,away,QAT,CAN,ASSIM MADIBO,2,0.0,-1.0,0.0,-1.0,0.0,0.8666666666666667,0,0.8666666666666667,0,0,1,0,0,0.0,0.0,1.0,-1.75,0.0,0.0,3.0,4.0,0.0,0.0,0,0
f1359185,429063,away,QAT,CAN,EDMILSON JUNIOR,3,2.045,-1.0,2.045,-1.0,2.045,0.9777777777777777,0,0.9777777777777777,0,1,0,0,0,2.045,0.0,1.0,-1.75,1.022,2.045,3.0,4.0,2.045,2.045,0,0
f1359185,386347,away,QAT,CAN,AKRAM AFIF,3,0.0,-1.0,0.0,-1.0,0.0,1.0888888888888888,0,1.0888888888888888,0,1,0,0,0,0.0,0.0,1.0,-1.75,0.0,0.0,3.0,4.0,0.0,0.0,0,0
f1359185,419463,away,QAT,CAN,YUSUF ABDURISAG,3,0.0,-1.0,0.0,-1.0,0.0,0.6666666666666666,0,0.6666666666666666,0,1,0,0,0,0.0,0.0,1.0,-1.75,0.0,0.0,3.0,4.0,0.0,0.0,0,0
f1359177,485070,home,MEX,KOR,Raul RANGEL,0,0.0,-1.0,-1.0,0.0,0.0,1.0888888888888888,0,0,1.0888888888888888,0,0,0,1,0,0,1.0,0.5,0.0,0.0,4.0,6.0,0.0,0.0,0,0
f1359177,425701,home,MEX,KOR,Johan VASQUEZ,1,0.0,-1.0,-1.0,0.0,0.0,1.0888888888888888,0,0,1.0888888888888888,0,0,1,0,0,0,1.0,0.5,0.0,0.0,4.0,6.0,0.0,0.0,0,0
f1359177,402772,home,MEX,KOR,Jesus GALLARDO,1,0.0,-1.0,-1.0,0.0,1.837,1.0888888888888888,0,0,1.0888888888888888,0,0,1,0,0,0,1.0,0.5,0.0,0.0,4.0,6.0,0.0,1.837,0,0
f1359177,419518,home,MEX,KOR,Erik LIRA,2,0.0,-1.0,-1.0,0.0,0.0,0.8444444444444444,0,0,0.8444444444444444,0,1,0,0,0,0,1.0,0.5,0.0,0.0,4.0,6.0,0.0,0.0,0,0
f1359177,464533,home,MEX,KOR,Brian GUTIERREZ,2,0.0,-1.0,-1.0,0.0,5.455,0.7333333333333333,0,0,0.7333333333333333,0,1,0,0,0,0,1.0,0.5,0.0,0.0,4.0,6.0,0.0,5.455,0,0
f1359177,356731,home,MEX,KOR,Raul JIMENEZ,3,2.368,-1.0,-1.0,2.368,4.737,0.8444444444444444,0,0,0.8444444444444444,1,0,0,0,0,0,1.0,0.5,1.184,2.368,4.0,6.0,2.368,4.737,1,1
f1359177,429157,home,MEX,KOR,Julian QUINONES,3,2.278,-1.0,-1.0,2.278,5.696,0.8777777777777778,0,0,0.8777777777777778,1,0,0,0,0,0,1.0,0.5,1.139,2.278,4.0,6.0,2.278,5.696,1,1
f1359177,403585,home,MEX,KOR,Roberto ALVARADO,3,0.0,-1.0,-1.0,0.0,0.0,1.0888888888888888,0,0,1.0888888888888888,1,0,0,0,0,0,1.0,0.5,0.0,0.0,4.0,6.0,0.0,0.0,0,0
f1359177,274281,away,KOR,MEX,KIM Seunggyu,0,0.0,-1.0,-1.0,0.0,0.0,1.0777777777777777,0,0,1.0777777777777777,0,0,0,1,0,0,0.0,-0.5,0.0,0.0,6.0,4.0,0.0,0.0,0,0
f1359177,423874,away,KOR,MEX,LEE Hanbeom,1,0.0,-1.0,-1.0,0.0,0.928,1.0777777777777777,0,0,1.0777777777777777,0,0,1,0,0,0,0.0,-0.5,0.0,0.0,6.0,4.0,0.0,0.928,0,0
f1359177,395088,away,KOR,MEX,KIM Minjae,1,0.0,-1.0,-1.0,0.0,0.0,1.0777777777777777,0,0,1.0777777777777777,0,0,1,0,0,0,0.0,-0.5,0.0,0.0,6.0,4.0,0.0,0.0,0,0
f1359177,429608,away,KOR,MEX,SEOL Youngwoo,1,0.0,-1.0,-1.0,0.0,0.0,1.0777777777777777,0,0,1.0777777777777777,0,0,1,0,0,0,0.0,-0.5,0.0,0.0,6.0,4.0,0.0,0.0,0,0
f1359177,492315,away,KOR,MEX,LEE Gihyuk,2,0.0,-1.0,-1.0,0.0,0.0,1.0777777777777777,0,0,1.0777777777777777,0,1,0,0,0,0,0.0,-0.5,0.0,0.0,6.0,4.0,0.0,0.0,0,0
f1359177,395084,away,KOR,MEX,HWANG Inbeom,2,2.143,-1.0,-1.0,2.143,3.214,0.9333333333333333,0,0,0.9333333333333333,0,1,0,0,0,0,0.0,-0.5,1.071,1.929,6.0,4.0,2.143,3.214,0,0
f1359177,402817,away,KOR,MEX,PAIK Seungho,2,0.0,-1.0,-1.0,0.0,0.0,0.9333333333333333,0,0,0.9333333333333333,0,1,0,0,0,0,0.0,-0.5,0.0,0.0,6.0,4.0,0.0,0.0,0,0
f1359177,390525,away,KOR,MEX,LEE Jaesung,2,1.452,-1.0,-1.0,1.452,2.903,0.6888888888888889,0,0,0.6888888888888889,0,1,0,0,0,0,0.0,-0.5,0.726,1.307,6.0,4.0,1.452,2.903,0,0
f1359177,418490,away,KOR,MEX,LEE Kangin,2,0.928,-1.0,-1.0,0.928,0.928,1.0777777777777777,0,0,1.0777777777777777,0,1,0,0,0,0,0.0,-0.5,0.464,0.835,6.0,4.0,0.928,0.928,0,0
f1359177,307849,away,KOR,MEX,SON Heungmin,3,1.304,-1.0,-1.0,1.304,7.826,0.7666666666666667,0,0,0.7666666666666667,1,0,0,0,0,0,0.0,-0.5,0.652,1.304,6.0,4.0,1.304,7.826,0,0
f1359191,499913,home,USA,AUS,Matt FREESE,0,0.0,-1.0,-1.0,0.0,0.0,1.1,0,0,1.1,0,0,0,1,0,0,0.0,1.0,0.0,0.0,6.0,4.0,0.0,0.0,0,0
f1359191,406280,home,USA,AUS,Sergino DEST,1,0.0,-1.0,-1.0,0.0,0.0,0.8,0,0,0.8,0,0,1,0,0,0,0.0,1.0,0.0,0.0,6.0,4.0,0.0,0.0,1,1
f1359191,419062,home,USA,AUS,Chris RICHARDS,1,0.0,-1.0,-1.0,0.0,0.909,1.1,0,0,1.1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,6.0,4.0,0.0,0.909,0,0
f1359191,441251,home,USA,AUS,Antonee ROBINSON,1,0.0,-1.0,-1.0,0.0,0.0,1.1,0,0,1.1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,6.0,4.0,0.0,0.0,0,0
f1359191,339510,home,USA,AUS,Tim REAM,1,0.0,-1.0,-1.0,0.0,0.0,1.1,0,0,1.1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,6.0,4.0,0.0,0.0,0,0
f1359191,464542,home,USA,AUS,Alex FREEMAN,1,0.0,-1.0,-1.0,0.0,0.0,1.1,0,0,1.1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,6.0,4.0,0.0,0.0,1,1
f1359191,390238,home,USA,AUS,Tyler ADAMS,2,0.0,-1.0,-1.0,0.0,0.0,1.1,0,0,1.1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,6.0,4.0,0.0,0.0,0,0
f1359191,390259,home,USA,AUS,Weston McKENNIE,2,0.0,-1.0,-1.0,0.0,0.0,1.1,0,0,1.1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,6.0,4.0,0.0,0.0,0,0
f1359191,448214,home,USA,AUS,Malik TILLMAN,2,2.195,-1.0,-1.0,2.195,5.488,0.9111111111111111,0,0,0.9111111111111111,0,1,0,0,0,0,0.0,1.0,1.097,1.975,6.0,4.0,2.195,5.488,0,0
f1359191,466624,home,USA,AUS,Folarin BALOGUN,3,3.75,-1.0,-1.0,3.75,6.25,0.8,0,0,0.8,1,0,0,0,0,0,0.0,1.0,1.875,3.75,6.0,4.0,3.75,6.25,0,0
f1359191,494557,away,AUS,USA,Patrick BEACH,0,0.0,-1.0,0.0,-1.0,0.0,1.0777777777777777,0,1.0777777777777777,0,0,0,0,1,0.0,0.0,1.0,-1.0,0.0,0.0,4.0,6.0,0.0,0.0,0,0
f1359191,448014,away,AUS,USA,Alessandro CIRCATI,1,0.0,-1.0,0.0,-1.0,0.928,1.0777777777777777,0,1.0777777777777777,0,0,0,1,0,0.0,0.0,1.0,-1.0,0.0,0.0,4.0,6.0,0.0,0.928,0,0
f1359191,430450,away,AUS,USA,Jacob ITALIANO,1,0.0,-1.0,0.0,-1.0,1.216,0.8222222222222222,0,0.8222222222222222,0,0,0,1,0,0.0,0.0,1.0,-1.0,0.0,0.0,4.0,6.0,0.0,1.216,0,0
f1359191,423522,away,AUS,USA,Jordan BOS,1,0.0,-1.0,0.0,-1.0,2.169,0.9222222222222223,0,0.9222222222222223,0,0,0,1,0,0.0,0.0,1.0,-1.0,0.0,0.0,4.0,6.0,0.0,2.169,0,0
f1359191,430442,away,AUS,USA,Harry SOUTTAR,1,0.928,-1.0,0.928,-1.0,0.928,1.0777777777777777,0,1.0777777777777777,0,0,0,1,0,0.0,0.928,1.0,-1.0,0.464,0.371,4.0,6.0,0.928,0.928,0,0
f1359191,382312,away,AUS,USA,Cameron BURGESS,1,0.0,-1.0,0.0,-1.0,0.0,1.0777777777777777,0,1.0777777777777777,0,0,0,1,0,0.0,0.0,1.0,-1.0,0.0,0.0,4.0,6.0,0.0,0.0,0,0
f1359191,430440,away,AUS,USA,Aiden ONEILL,2,0.0,-1.0,0.0,-1.0,0.0,1.0777777777777777,0,1.0777777777777777,0,0,1,0,0,0.0,0.0,1.0,-1.0,0.0,0.0,4.0,6.0,0.0,0.0,0,0
f1359191,498421,away,AUS,USA,Paul OKON-ENGSTLER,2,0.0,-1.0,0.0,-1.0,0.0,0.9222222222222223,0,0.9222222222222223,0,0,1,0,0,0.0,0.0,1.0,-1.0,0.0,0.0,4.0,6.0,0.0,0.0,0,0
f1359191,498806,away,AUS,USA,Mohamed TOURE,3,0.0,-1.0,0.0,-1.0,1.216,0.8222222222222222,0,0.8222222222222222,0,1,0,0,0,0.0,0.0,1.0,-1.0,0.0,0.0,4.0,6.0,0.0,1.216,1,1
f1359231,411301,home,SCO,MAR,Angus Gunn,0,0.0,-1.0,-1.0,0.0,0.0,1.1,0,0,1.1,0,0,0,1,0,0,1.0,-0.75,0.0,0.0,2.0,3.0,0.0,0.0,0,0
f1359231,401339,home,SCO,MAR,Andy ROBERTSON,1,0.0,-1.0,-1.0,0.0,0.0,1.1,0,0,1.1,0,0,1,0,0,0,1.0,-0.75,0.0,0.0,2.0,3.0,0.0,0.0,0,0
f1359231,359634,home,SCO,MAR,Grant Hanley,1,0.0,-1.0,-1.0,0.0,0.0,1.1,0,0,1.1,0,0,1,0,0,0,1.0,-0.75,0.0,0.0,2.0,3.0,0.0,0.0,0,0
f1359231,430147,home,SCO,MAR,Jack Hendry,1,0.0,-1.0,-1.0,0.0,0.0,1.1,0,0,1.1,0,0,1,0,0,0,1.0,-0.75,0.0,0.0,2.0,3.0,0.0,0.0,0,0
f1359231,433787,home,SCO,MAR,Scott McTominay,2,0.0,-1.0,-1.0,0.0,1.818,1.1,0,0,1.1,0,1,0,0,0,0,1.0,-0.75,0.0,0.0,2.0,3.0,0.0,1.818,0,0
f1359231,401334,home,SCO,MAR,John McGinn,2,1.098,-1.0,-1.0,1.098,2.195,0.9111111111111111,0,0,0.9111111111111111,0,1,0,0,0,0,1.0,-0.75,0.549,0.988,2.0,3.0,1.098,2.195,0,0
f1359231,442434,home,SCO,MAR,Lewis FERGUSON,2,0.0,-1.0,-1.0,0.0,0.0,1.1,0,0,1.1,0,1,0,0,0,0,1.0,-0.75,0.0,0.0,2.0,3.0,0.0,0.0,0,0
f1359231,433191,home,SCO,MAR,Che Adams,3,1.2,-1.0,-1.0,1.2,1.2,0.8333333333333334,0,0,0.8333333333333334,1,0,0,0,0,0,1.0,-0.75,0.6,1.2,2.0,3.0,1.2,1.2,0,0
f1359231,356956,away,MAR,SCO,Yassine BOUNOU,0,0.0,-1.0,0.0,-1.0,0.0,1.1222222222222222,0,1.1222222222222222,0,0,0,0,1,0.0,0.0,0.0,0.75,0.0,0.0,3.0,2.0,0.0,0.0,0,0
f1359231,400721,away,MAR,SCO,Achraf HAKIMI,1,0.0,-1.0,0.0,-1.0,2.673,1.1222222222222222,0,1.1222222222222222,0,0,0,1,0,0.0,0.0,0.0,0.75,0.0,0.0,3.0,2.0,0.0,2.673,0,0
f1359231,411680,away,MAR,SCO,Noussair MAZRAOUI,1,0.0,-1.0,0.0,-1.0,0.0,0.8888888888888888,0,0.8888888888888888,0,0,0,1,0,0.0,0.0,0.0,0.75,0.0,0.0,3.0,2.0,0.0,0.0,0,0
f1359231,403083,away,MAR,SCO,Issa Diop,1,0.0,-1.0,0.0,-1.0,0.0,1.1222222222222222,0,1.1222222222222222,0,0,0,1,0,0.0,0.0,0.0,0.75,0.0,0.0,3.0,2.0,0.0,0.0,0,0
f1359231,448607,away,MAR,SCO,Chadi RIAD,1,0.0,-1.0,0.0,-1.0,0.0,1.1222222222222222,0,1.1222222222222222,0,0,0,1,0,0.0,0.0,0.0,0.75,0.0,0.0,3.0,2.0,0.0,0.0,0,0
f1359231,485760,away,MAR,SCO,Ayyoub BOUADDI,2,0.0,-1.0,0.0,-1.0,0.0,1.1222222222222222,0,1.1222222222222222,0,0,1,0,0,0.0,0.0,0.0,0.75,0.0,0.0,3.0,2.0,0.0,0.0,0,0
f1359231,441307,away,MAR,SCO,Azzedine OUNAHI,2,0.0,-1.0,0.0,-1.0,0.0,0.7111111111111111,0,0.7111111111111111,0,0,1,0,0,0.0,0.0,0.0,0.75,0.0,0.0,3.0,2.0,0.0,0.0,0,0
f1359231,448598,away,MAR,SCO,Ismael SAIBARI,2,1.011,-1.0,1.011,-1.0,3.034,0.9888888888888889,0,0.9888888888888889,0,0,1,0,0,0.0,0.0,0.0,0.75,0.505,0.91,3.0,2.0,1.011,3.034,1,1
f1359231,448612,away,MAR,SCO,Bilal EL KHANNOUSS,2,0.0,-1.0,0.0,-1.0,1.125,0.8888888888888888,0,0.8888888888888888,0,0,1,0,0,0.0,0.0,0.0,0.75,0.0,0.0,3.0,2.0,0.0,1.125,1,1
f1359231,485740,away,MAR,SCO,Neil EL AYNAOUI,2,0.0,-1.0,0.0,-1.0,2.673,1.1222222222222222,0,1.1222222222222222,0,0,1,0,0,0.0,0.0,0.0,0.75,0.0,0.0,3.0,2.0,0.0,2.673,0,0
f1359231,430740,away,MAR,SCO,Brahim DIAZ,3,1.406,-1.0,1.406,-1.0,4.219,0.7111111111111111,0,0.7111111111111111,0,1,0,0,0,1.406,0.0,0.0,0.75,0.703,1.406,3.0,2.0,1.406,4.219,0,0
f1359198,308370,home,BRA,HAI,ALISSON,0,0.0,-1.0,-1.0,0.0,0.0,1.1222222222222222,0,0,1.1222222222222222,0,0,0,1,0,0,1.0,2.5,0.0,0.0,5.0,2.0,0.0,0.0,0,0
f1359198,430601,home,BRA,HAI,GABRIEL MAGALHAES,1,0.0,-1.0,-1.0,0.0,0.0,1.1222222222222222,0,0,1.1222222222222222,0,0,1,0,0,0,1.0,2.5,0.0,0.0,5.0,2.0,0.0,0.0,0,0
f1359198,332946,home,BRA,HAI,MARQUINHOS,1,0.0,-1.0,-1.0,0.0,1.782,1.1222222222222222,0,0,1.1222222222222222,0,0,1,0,0,0,1.0,2.5,0.0,0.0,5.0,2.0,0.0,1.782,0,0
f1359198,335656,home,BRA,HAI,DANILO,1,0.0,-1.0,-1.0,0.0,0.0,1.1222222222222222,0,0,1.1222222222222222,0,0,1,0,0,0,1.0,2.5,0.0,0.0,5.0,2.0,0.0,0.0,0,0
f1359198,367981,home,BRA,HAI,DOUGLAS SANTOS,1,0.0,-1.0,-1.0,0.0,0.0,1.1222222222222222,0,0,1.1222222222222222,0,0,1,0,0,0,1.0,2.5,0.0,0.0,5.0,2.0,0.0,0.0,0,0
